channel,decoder_derivative_maximum,decoder_derivative_median,derivative_over_train_q999,fixed_point_delta_ratio,h1_maximum,h1_minimum,h2_maximum,h2_minimum,index_or_step,input_maximum,input_minimum,inverse_clamp_limit,inverse_clamp_occupancy,inverse_clamp_policy,physical_absolute_maximum,roundtrip_1_relative_l2,roundtrip_2_increment_relative_l2,source,std_ratio_h1_over_input,std_ratio_h2_over_h1
vel2,0.11034796065402162,0.0022685662983855936,1.0883732520389693,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,47,5.999997615814209,-5.999997615814209,5.9399999999999995,0.032470703125,canonical,0.03573155030608177,0.003529565039730162,0.0,train_oracle,0.9986311144601423,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,134.0785675048828,-1.3209298849105835,134.0785675048828,-1.3209298849105835,47,134.0785675048828,-1.3209298849105835,,0.0,no_softclip,0.8423007130622864,0.0,0.0,train_oracle,1.0,1.0
Bcc1,0.6649019607370571,0.04227223428608376,0.3492683958322947,0.0,1.3764290809631348,-1.3764290809631348,1.3764290809631348,-1.3764290809631348,48,1.3764290809631348,-1.3764290809631348,5.9399999999999995,0.0,canonical,0.17057155072689056,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.008062656988820444,0.0003722010987442497,0.4140235611973533,0.0,13.359014511108398,-8.413412094116211,13.359014511108398,-8.413412094116211,48,13.359014511108398,-8.413412094116211,,0.0,no_softclip,0.029364561662077904,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.006007440388583756,0.00027517466809734903,0.24404147397407633,0.0,113.86539459228516,-113.86543273925781,113.86539459228516,-113.86543273925781,48,113.86539459228516,-113.86543273925781,,0.0,no_softclip,0.21097977459430695,0.0,0.0,train_oracle,1.0,1.0
rho,4.1218246651854,0.002158422874022829,1.1083942821405213,0.0,2.5422658920288086,-1.9880937337875366,2.5422658920288086,-1.9880937337875366,48,2.5422658920288086,-1.9880937337875366,5.9399999999999995,0.0,canonical,1.2699663639068604,0.0,0.0,train_oracle,1.0,1.0
press,0.07291596556142081,0.00018176064759267745,1.3089631952844432,0.0,1.9666308164596558,-2.008373498916626,1.9666308164596558,-2.008373498916626,48,1.9666308164596558,-2.008373498916626,5.9399999999999995,0.0,canonical,0.02336091361939907,0.0,0.0,train_oracle,1.0,1.0
vel1,0.317000068740898,0.18487272590478016,0.8287426712103065,0.0,3.8916890621185303,-1.171142339706421,3.8916890621185303,-1.171142339706421,48,3.8916890621185303,-1.171142339706421,5.9399999999999995,0.0,canonical,1.0620871782302856,0.0,0.0,train_oracle,1.0,1.0
vel2,0.10618473784380991,0.0022668062117129446,1.047310958526182,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,48,5.999998092651367,-5.999997615814209,5.9399999999999995,0.033203125,canonical,0.03573155030608177,0.003525405000472616,0.0,train_oracle,0.9986365480693327,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,134.7174835205078,-1.1904232501983643,134.7174835205078,-1.1904232501983643,48,134.7174835205078,-1.1904232501983643,,0.0,no_softclip,0.8462936282157898,0.0,0.0,train_oracle,1.0,1.0
Bcc1,0.6742397694057771,0.04274575535177357,0.3541734820659063,0.0,1.3799537420272827,-1.3799537420272827,1.3799537420272827,-1.3799537420272827,49,1.3799537420272827,-1.3799537420272827,5.9399999999999995,0.0,canonical,0.1729315221309662,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.008353002820642072,0.00037446390312142103,0.4289330402234708,0.0,13.492250442504883,-8.728507995605469,13.492250442504883,-8.728507995605469,49,13.492250442504883,-8.728507995605469,,0.0,no_softclip,0.03045802377164364,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.006039449012891838,0.00027539148615396793,0.2453417668360532,0.0,114.06090545654297,-114.06090545654297,114.06090545654297,-114.06090545654297,49,114.06090545654297,-114.06090545654297,,0.0,no_softclip,0.21215718984603882,1.9718087593371878e-18,0.0,train_oracle,1.0,1.0
rho,4.065350863571066,0.002158439912265054,1.093207988718394,0.0,2.5382277965545654,-1.9880940914154053,2.5382277965545654,-1.9880940914154053,49,2.5382277965545654,-1.9880940914154053,5.9399999999999995,0.0,canonical,1.2534363269805908,0.0,0.0,train_oracle,1.0,1.0
press,0.07437310284446874,0.00018176353210010637,1.3351212398128376,0.0,1.9727282524108887,-2.0208773612976074,1.9727282524108887,-2.0208773612976074,49,1.9727282524108887,-2.0208773612976074,5.9399999999999995,0.0,canonical,0.02380993962287903,0.0,0.0,train_oracle,1.0,1.0
vel1,0.31764586258078403,0.18493663040049435,0.8304309891783249,0.0,3.897132635116577,-1.1778563261032104,3.897132635116577,-1.1778563261032104,49,3.897132635116577,-1.1778563261032104,5.9399999999999995,0.0,canonical,1.0638145208358765,0.0,0.0,train_oracle,1.0,1.0
vel2,0.11306641138449051,0.002267141187158714,1.1151856103688584,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,49,5.999998569488525,-5.999998569488525,5.9399999999999995,0.03337860107421875,canonical,0.03573155030608177,0.003491023721729563,0.0,train_oracle,0.9986636325258221,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,136.1375274658203,-0.9267674088478088,136.1375274658203,-0.9267674088478088,49,136.1375274658203,-0.9267674088478088,,0.0,no_softclip,0.8551682829856873,0.0,0.0,train_oracle,1.0,1.0
Bcc1,0.6949494257463541,0.04318550789512952,0.3650521211366849,0.0,1.3875956535339355,-1.3875956535339355,1.3875956535339355,-1.3875956535339355,50,1.3875956535339355,-1.3875956535339355,5.9399999999999995,0.0,canonical,0.17816272377967834,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.008859590927885097,0.0003760400269368412,0.4549467243615664,0.0,13.713994979858398,-8.46329402923584,13.713994979858398,-8.46329402923584,50,13.713994979858398,-8.46329402923584,,0.0,no_softclip,0.03236587345600128,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.0063831259418211045,0.000275452417392946,0.25930302468992505,0.0,116.09671020507812,-116.09674072265625,116.09671020507812,-116.09674072265625,50,116.09671020507812,-116.09674072265625,,0.0,no_softclip,0.22479911148548126,0.0,0.0,train_oracle,1.0,1.0
rho,4.038687949500459,0.0021584415380177754,1.0860381006465698,0.0,2.5363006591796875,-1.9859157800674438,2.5363006591796875,-1.9859157800674438,50,2.5363006591796875,-1.9859157800674438,5.9399999999999995,0.0,canonical,1.2456276416778564,0.0,0.0,train_oracle,1.0,1.0
press,0.07526027176952124,0.0001817649489358217,1.351047401689081,0.0,1.9763798713684082,-2.0354557037353516,1.9763798713684082,-2.0354557037353516,50,1.9763798713684082,-2.0354557037353516,5.9399999999999995,0.0,canonical,0.02408313937485218,0.0,0.0,train_oracle,1.0,1.0
vel1,0.3189457034105351,0.18496508827626965,0.833829201568861,0.0,3.9079997539520264,-1.1843854188919067,3.9079997539520264,-1.1843854188919067,50,3.9079997539520264,-1.1843854188919067,5.9399999999999995,0.0,canonical,1.067273497581482,0.0,0.0,train_oracle,1.0,1.0
vel2,0.11286917918665756,0.0022632105414525728,1.1132402889756041,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,50,5.999999523162842,-5.999999523162842,5.9399999999999995,0.042724609375,canonical,0.03573155030608177,0.0036084676050886465,0.0,train_oracle,0.9985464717129067,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,136.92808532714844,-0.8442095518112183,136.92808532714844,-0.8442095518112183,50,136.92808532714844,-0.8442095518112183,,0.0,no_softclip,0.8601089119911194,0.0,0.0,train_oracle,1.0,1.0
Bcc1,0.7205716357673363,0.04375521228480004,0.37851129063858624,0.0,1.3967337608337402,-1.3967337608337402,1.3967337608337402,-1.3967337608337402,51,1.3967337608337402,-1.3967337608337402,5.9399999999999995,0.0,canonical,0.18462958931922913,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.008878807073073756,0.00037869972481412845,0.45593348801460604,0.0,13.72215461730957,-8.876283645629883,13.72215461730957,-8.876283645629883,51,13.72215461730957,-8.876283645629883,,0.0,no_softclip,0.0324382409453392,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.006947119804892207,0.00027547716777885124,0.28221426221427326,0.0,119.21123504638672,-119.21124267578125,119.21123504638672,-119.21124267578125,51,119.21123504638672,-119.21124267578125,,0.0,no_softclip,0.24554526805877686,0.0,0.0,train_oracle,1.0,1.0
rho,4.063904614493676,0.0021625998659063894,1.0928190798398896,0.0,2.538123607635498,-1.9654369354248047,2.538123607635498,-1.9654369354248047,51,2.538123607635498,-1.9654369354248047,5.9399999999999995,0.0,canonical,1.2530128955841064,0.0,0.0,train_oracle,1.0,1.0
press,0.07556963254049331,0.00018176579112933638,1.3566009434977835,0.0,1.9776426553726196,-2.0111072063446045,1.9776426553726196,-2.0111072063446045,51,1.9776426553726196,-2.0111072063446045,5.9399999999999995,0.0,canonical,0.02417837269604206,0.0,0.0,train_oracle,1.0,1.0
vel1,0.31871352436227335,0.1850400514249941,0.8332222090044121,0.0,3.906067371368408,-1.1905324459075928,3.906067371368408,-1.1905324459075928,51,3.906067371368408,-1.1905324459075928,5.9399999999999995,0.0,canonical,1.0666574239730835,0.0,0.0,train_oracle,1.0,1.0
vel2,0.108426669676827,0.0022654484215088545,1.069423362103815,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,51,5.999999046325684,-5.999999046325684,5.9399999999999995,0.039306640625,canonical,0.03573155030608177,0.0036931990856103243,0.0,train_oracle,0.9985129131697844,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,137.22682189941406,-0.8796419501304626,137.22682189941406,-0.8796419501304626,51,137.22682189941406,-0.8796419501304626,,0.0,no_softclip,0.8619758486747742,0.0,0.0,train_oracle,1.0,1.0
Bcc1,0.779963179658077,0.04436225320924419,0.4097092573850336,0.0,1.4166955947875977,-1.4166955947875977,1.4166955947875977,-1.4166955947875977,52,1.4166955947875977,-1.4166955947875977,5.9399999999999995,0.0,canonical,0.1995982825756073,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.00804244922347202,0.00037995097101323617,0.4129858770958226,0.0,13.349563598632812,-9.209085464477539,13.349563598632812,-9.209085464477539,52,13.349563598632812,-9.209085464477539,,0.0,no_softclip,0.029288457706570625,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.007913885150027496,0.0002753817456740431,0.3214873676556895,0.0,124.00393676757812,-124.00390625,124.00393676757812,-124.00390625,52,124.00393676757812,-124.00390625,,0.0,no_softclip,0.281107097864151,0.0,0.0,train_oracle,1.0,1.0
rho,4.079158895452214,0.002190320037592469,1.0969210878499387,0.0,2.5392205715179443,-1.9704742431640625,2.5392205715179443,-1.9704742431640625,52,2.5392205715179443,-1.9704742431640625,5.9399999999999995,0.0,canonical,1.257479190826416,0.0,0.0,train_oracle,1.0,1.0
press,0.0760799635941426,0.0001836078738213037,1.365762237070382,0.0,1.979714035987854,-2.0396921634674072,1.979714035987854,-2.0396921634674072,52,1.979714035987854,-2.0396921634674072,5.9399999999999995,0.0,canonical,0.024335432797670364,0.0,0.0,train_oracle,1.0,1.0
vel1,0.3134082701008488,0.1851438710635874,0.8193525256143543,0.0,3.8608598709106445,-1.1960420608520508,3.8608598709106445,-1.1960420608520508,52,3.8608598709106445,-1.1960420608520508,5.9399999999999995,0.0,canonical,1.0523699522018433,0.0,0.0,train_oracle,1.0,1.0
vel2,0.11213809581629582,0.002266825086513796,1.1060295387216235,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,52,5.999994277954102,-5.999994277954102,5.9399999999999995,0.03857421875,canonical,0.03573155030608177,0.0036094231964617705,0.0,train_oracle,0.9985555515562899,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,136.26788330078125,-0.9914005994796753,136.26788330078125,-0.9914005994796753,52,136.26788330078125,-0.9914005994796753,,0.0,no_softclip,0.8559829592704773,0.0,0.0,train_oracle,1.0,1.0
Bcc1,0.8383659885133944,0.04484790603923158,0.44038784846391227,0.0,1.4348607063293457,-1.4348607063293457,1.4348607063293457,-1.4348607063293457,53,1.4348607063293457,-1.4348607063293457,5.9399999999999995,0.0,canonical,0.2142903059720993,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.008504368768621824,0.0003764927655303233,0.43670579663782483,0.0,13.559885025024414,-9.03119945526123,13.559885025024414,-9.03119945526123,53,13.559885025024414,-9.03119945526123,,0.0,no_softclip,0.031028080731630325,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.009477121766697861,0.0002754014602436694,0.3849910469976365,0.0,130.63470458984375,-130.63475036621094,130.63470458984375,-130.63475036621094,53,130.63470458984375,-130.63475036621094,,0.0,no_softclip,0.3386097252368927,0.0,0.0,train_oracle,1.0,1.0
rho,4.083479899059936,0.0021903203415271004,1.09808304307146,0.0,2.5395305156707764,-1.9649478197097778,2.5395305156707764,-1.9649478197097778,53,2.5395305156707764,-1.9649478197097778,5.9399999999999995,0.0,canonical,1.258744239807129,0.0,0.0,train_oracle,1.0,1.0
press,0.07756011596861348,0.00018985827422800694,1.3923334408757162,0.0,1.9856407642364502,-2.0478594303131104,1.9856407642364502,-2.0478594303131104,53,1.9856407642364502,-2.0478594303131104,5.9399999999999995,0.0,canonical,0.02479070983827114,0.0,0.0,train_oracle,1.0,1.0
vel1,0.31212981914662097,0.18514355175154523,0.8160102334090988,0.0,3.8496546745300293,-1.2010072469711304,3.8496546745300293,-1.2010072469711304,53,3.8496546745300293,-1.2010072469711304,5.9399999999999995,0.0,canonical,1.0488653182983398,0.0,0.0,train_oracle,1.0,1.0
vel2,0.1077513002646295,0.0022697723519548704,1.0627621243326368,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,53,5.9999918937683105,-5.999992370605469,5.9399999999999995,0.0341796875,canonical,0.03573155030608177,0.0035218664722069704,0.0,train_oracle,0.9986111786596739,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,138.550537109375,-1.1965222358703613,138.550537109375,-1.1965222358703613,53,138.550537109375,-1.1965222358703613,,0.0,no_softclip,0.8702484965324402,0.0,0.0,train_oracle,1.0,1.0
Bcc1,0.8720222405990109,0.04580351372924081,0.45806724463028825,0.0,1.4447486400604248,-1.4447482824325562,1.4447486400604248,-1.4447482824325562,54,1.4447486400604248,-1.4447482824325562,5.9399999999999995,0.0,canonical,0.22274529933929443,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.008873300299028544,0.0003777399785839422,0.45565071098414706,0.0,13.719818115234375,-8.8427734375,13.719818115234375,-8.8427734375,54,13.719818115234375,-8.8427734375,,0.0,no_softclip,0.032417502254247665,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.010613657202280396,0.0002755398643060552,0.43116075738717535,0.0,134.8009033203125,-134.8009796142578,134.8009033203125,-134.8009796142578,54,134.8009033203125,-134.8009796142578,,0.0,no_softclip,0.3804164528846741,0.0,0.0,train_oracle,1.0,1.0
rho,4.080617524872851,0.002190320493494431,1.09731332590976,0.0,2.53932523727417,-1.950446605682373,2.53932523727417,-1.950446605682373,54,2.53932523727417,-1.950446605682373,5.9399999999999995,0.0,canonical,1.257906198501587,0.0,0.0,train_oracle,1.0,1.0
press,0.0798580248076625,0.0001939102553732449,1.4335847371216708,0.0,1.9946118593215942,-2.050196647644043,1.9946118593215942,-2.050196647644043,54,1.9946118593215942,-2.050196647644043,5.9399999999999995,0.0,canonical,0.025496764108538628,0.0,0.0,train_oracle,1.0,1.0
vel1,0.3181793326622464,0.1851817997956594,0.8318256558169724,0.0,3.901607036590576,-1.2055108547210693,3.901607036590576,-1.2055108547210693,54,3.901607036590576,-1.2055108547210693,5.9399999999999995,0.0,canonical,1.065237045288086,0.0,0.0,train_oracle,1.0,1.0
vel2,0.10860611922595746,0.002268551930920191,1.071193291409318,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,54,5.999993324279785,-5.999993801116943,5.9399999999999995,0.0341796875,canonical,0.03573155030608177,0.003572727489292255,0.0,train_oracle,0.9985730390991455,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,147.58798217773438,-1.381503939628601,147.58798217773438,-1.381503939628601,54,147.58798217773438,-1.381503939628601,,0.0,no_softclip,0.9267283082008362,0.0,0.0,train_oracle,1.0,1.0
Bcc1,0.8945320376333123,0.047141882610015,0.46989148514232687,0.0,1.451145887374878,-1.4511456489562988,1.451145887374878,-1.4511456489562988,55,1.451145887374878,-1.4511456489562988,5.9399999999999995,0.0,canonical,0.2283955216407776,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.009038822221604402,0.000378691194926248,0.4641503874476394,0.0,13.789422988891602,-8.800530433654785,13.789422988891602,-8.800530433654785,55,13.789422988891602,-8.800530433654785,,0.0,no_softclip,0.03304086998105049,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.011354099583403329,0.0002757540954144472,0.4612398989839036,0.0,137.2815704345703,-137.2816162109375,137.2815704345703,-137.2816162109375,55,137.2815704345703,-137.2816162109375,,0.0,no_softclip,0.4076531231403351,0.0,0.0,train_oracle,1.0,1.0
rho,4.071320317040015,0.0021903237499397953,1.0948132263570478,0.0,2.5386574268341064,-1.9440343379974365,2.5386574268341064,-1.9440343379974365,55,2.5386574268341064,-1.9440343379974365,5.9399999999999995,0.0,canonical,1.255184292793274,0.0,0.0,train_oracle,1.0,1.0
press,0.08109035437856435,0.00019829907074307362,1.455707108269762,0.0,1.9993125200271606,-2.0500268936157227,1.9993125200271606,-2.0500268936157227,55,1.9993125200271606,-2.0500268936157227,5.9399999999999995,0.0,canonical,0.025875037536025047,0.0,0.0,train_oracle,1.0,1.0
vel1,0.3235451759248472,0.18522408307997648,0.8458537388278261,0.0,3.945519208908081,-1.2094281911849976,3.945519208908081,-1.2094281911849976,55,3.945519208908081,-1.2094281911849976,5.9399999999999995,0.0,canonical,1.0793259143829346,0.0,0.0,train_oracle,1.0,1.0
vel2,0.10379946064590845,0.0022658886898331686,1.0237847249147245,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,55,5.999992847442627,-5.999993324279785,5.9399999999999995,0.033447265625,canonical,0.03573155030608177,0.003574670813184413,0.0,train_oracle,0.9985763236859295,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,153.65200805664062,-1.4900764226913452,153.65200805664062,-1.4900764226913452,55,153.65200805664062,-1.4900764226913452,,0.0,no_softclip,0.9646256566047668,0.0,0.0,train_oracle,1.0,1.0
Bcc1,0.9120656161288215,0.04793748940865852,0.4791017525139821,0.0,1.4560155868530273,-1.4560155868530273,1.4560155868530273,-1.4560155868530273,56,1.4560155868530273,-1.4560155868530273,5.9399999999999995,0.0,canonical,0.23279418051242828,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.009236358367469777,0.0003818140869387299,0.4742940185967487,0.0,13.870841026306152,-8.901029586791992,13.870841026306152,-8.901029586791992,56,13.870841026306152,-8.901029586791992,,0.0,no_softclip,0.03378480672836304,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.011849852778053636,0.00027590107767924433,0.4813789819417189,0.0,138.8536376953125,-138.85365295410156,138.8536376953125,-138.85365295410156,56,138.8536376953125,-138.85365295410156,,0.0,no_softclip,0.42588910460472107,0.0,0.0,train_oracle,1.0,1.0
rho,4.054700428874079,0.0022123595103276487,1.0903439947644156,0.0,2.5374596118927,-1.9508061408996582,2.5374596118927,-1.9508061408996582,56,2.5374596118927,-1.9508061408996582,5.9399999999999995,0.0,canonical,1.2503175735473633,0.0,0.0,train_oracle,1.0,1.0
press,0.08242188571661481,0.0002030307853143737,1.4796103165926051,0.0,2.0043084621429443,-2.055154800415039,2.0043084621429443,-2.055154800415039,56,2.0043084621429443,-2.055154800415039,5.9399999999999995,0.0,canonical,0.02628347836434841,0.0,0.0,train_oracle,1.0,1.0
